pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516304280,TRS_Standard/AProVE_07/wiehe12.xml,13153842,ttt2-1.20,29431,ttt2_cert,360056,complete,32.340706734,8.70397686958,9.20461312E8,YES,CERTIFIED,0.46
516304281,TRS_Standard/AProVE_07/wiehe12.xml,13153842,AProVE21,33789,certified,551426,complete,10.126649413,3.49036312103,6.51968512E8,YES,CERTIFIED,0.46
516304282,TRS_Standard/AProVE_07/wiehe12.xml,13153842,NaTT 1.6.1,29473,Certifiable,360199,complete,0.337346564,0.349324941635,1.3238272E7,YES,CERTIFIED,1.08
516304283,TRS_Standard/AProVE_07/thiemann06.xml,13153843,ttt2-1.20,29431,ttt2_cert,360056,complete,392.694668027,299.362685204,9.5686656E8,MAYBE,-,-
516304284,TRS_Standard/AProVE_07/thiemann06.xml,13153843,AProVE21,33789,certified,551426,complete,23.041175988,7.1498939991,1.210056704E9,YES,CERTIFIED,1.13
516304285,TRS_Standard/AProVE_07/thiemann06.xml,13153843,NaTT 1.6.1,29473,Certifiable,360199,complete,0.587616914,0.566540956497,2.6402816E7,MAYBE,-,-
516304286,TRS_Standard/AProVE_07/thiemann08.xml,13153844,ttt2-1.20,29431,ttt2_cert,360056,complete,5.785781611,1.89175915718,4.73571328E8,YES,CERTIFIED,0.12
516304287,TRS_Standard/AProVE_07/thiemann08.xml,13153844,AProVE21,33789,certified,551426,complete,7.184608827,2.60422492027,5.13826816E8,YES,CERTIFIED,0.13
516304288,TRS_Standard/AProVE_07/thiemann08.xml,13153844,NaTT 1.6.1,29473,Certifiable,360199,complete,0.139981824,0.160109043121,1.5056896E7,MAYBE,-,-
516304289,TRS_Standard/AProVE_07/thiemann41.xml,13153845,ttt2-1.20,29431,ttt2_cert,360056,complete,32.38540045,10.7240629196,5.61041408E8,MAYBE,-,-
516304290,TRS_Standard/AProVE_07/thiemann41.xml,13153845,AProVE21,33789,certified,551426,complete,7.500080916,2.69518995285,5.00760576E8,YES,CERTIFIED,0.28
516304291,TRS_Standard/AProVE_07/thiemann41.xml,13153845,NaTT 1.6.1,29473,Certifiable,360199,complete,0.187947114,0.162602186203,1.652736E7,MAYBE,-,-
516304292,TRS_Standard/AProVE_07/thiemann33.xml,13153846,ttt2-1.20,29431,ttt2_cert,360056,complete,55.697369416,20.5138459206,6.80255488E8,MAYBE,-,-
